CONFIG_ID,NUMBER_OF_PRODUCT_SOLD,GMII,NUMBER_OF_VISIT
80007455-C,595,0.049040263809542003,611
80010705-C,956,0.140689784241366,934
80037800-C,633,-0.21448846496705604,1202
80045154-C,261,-0.149255570375669,163
80044447-C,2568,0.21964781613659198,1898
30102995,1883,0.181893183965402,7981
80023468-C,462,0.10708498530556598,1009
80023434-C,172,0.072478551127323,396
80024357-C,471,0.073308971841164,1602
80015566-C,110,0.19698874498117602,66
80024595-C,336,0.142069833787672,657
50004807,2223,0.141671264356461,2113
80006362-C,274,0.18410878478845605,480
80027854-C,146,0.140269177680056,247
80016046-C,167,0.31947115743858195,695
80046474-C,116,0.084428922773546,603
80040604-C,408,0.01565125095524,1576
50003286,5648,0.129407164933915,6803
80035715-C,14,-0.022388732997117997,61
80043617-C,15,0.29925024058281396,317
80003742-C,84,0.034333798511835004,247
70002415,1307,0.122265042941917,2077
80040876-C,7,0.370607106700081,90
80007580-C,82,0.101276712013609,307
80042358-C,358,0.123634933392608,796
30102840,1327,0.253050575745969,2697
80032913-C,2979,0.08816269058342802,1368
80042074-C,82,0.1508318754708,397
80034590-C,59,0.23678147044869502,166
80042597-C,99,0.213430966232256,167
80006977-C,302,0.228725661501945,525
80017674-C,271,0.3826508006610089,601
80034127-C,105,0.181138304076932,191
30102967,1442,0.340016684886841,1555
80027877-C,204,0.014128878997431002,680
80033412-C,619,0.195115347756235,1264
70002532,791,0.11846832368423,1200
80013257-C,1519,0.19490698133383802,5057
80043912-C,31,0.045366540998257994,189
80046457-C,66,0.151374073404448,272
80000065-C,574,0.12668983699278802,826
80039595-C,58,0.011449097615947,764
80045996-C,157,0.041273851074155994,388
30103517,1430,0.18066987008372198,930
80023054-C,217,0.18429364256517,561
80013376-C,333,0.156900911092104,606
80040706-C,114,0.021898222381662,388
80000870-C,130,0.200734405596213,272
80037505-C,336,0.14511272343043,1663
50005168,100,0.192062304996672,215
80004639-C,4918,0.18027129974914896,11327
80013461-C,442,0.083886702193629,538
50003133,705,0.254871159843364,1488
80027835-C,1594,0.144099063364671,4124
80022570-C,247,0.14524486471469597,401
80035620-C,255,0.165014543773776,754
80042182-C,41,-0.030192203845348,346
80008930-C,216,0.062933184370662,451
80007871-C,437,0.10102164314926101,603
80022320-C,1410,0.074064818278909,770
80015282-C,105,0.063749575772375,903
80041099-C,20,0.25235485578081196,77
80044714-C,176,0.22444989657457395,664
50002424,205,0.204962939369334,564
80016900-C,141,0.21003709058401898,509
80036032-C,151,0.21131638200768998,91
80005206-C,235,0.19105354939274602,538
80020485-C,769,0.082331433638853,1539
80005419-C,343,0.05083244762511901,688
70002821,734,0.274628631933855,1408
80004156-C,1282,0.256611017037573,948
80028610-C,141,0.03901009473044,485
80046406-C,39,0.188230432899885,171
80045364-C,183,0.299480418542792,585
80011594-C,1273,0.22144759154796897,3071
80016937-C,197,0.224197525915411,763
80042407-C,113,0.058069573511045,1359
80003010-C,31,0.250939891881643,189
80044805-C,155,0.069538810427797,748
80029472-C,278,0.11149597307683,734
80004627-C,215,0.212580008582821,797
80034505-C,154,0.09047102452882198,503
80021250-C,342,0.20481552753204998,588
80037413-C,2819,0.132419300137631,5619
80028780-C,793,0.21827499521896201,1991
80011378-C,112,0.321073936985731,285
80012471-C,172,0.02080120502224,194
80022753-C,321,0.09760283052369301,725
80006637-C,266,-0.043197841902166995,289
80024523-C,4857,0.103648462774709,9308
80006763-C,66,0.187158788022004,188
80039500-C,198,0.168833061378332,478
80044118-C,1941,0.310996034277068,1687
80039808-C,189,-0.5761394749449661,181
80009401-C,4684,0.149472271972909,9894
80030412-C,10411,0.06237783237180201,16270
80004652-C,1370,0.244914707292223,2343
80006257-C,313,0.12074517809267098,481
80000598-C,73,0.130329777869067,180
80032654-C,53,0.3399536490989461,143
80029456-C,203,0.111728080306256,361
80024112-C,366,0.195858850406792,1314
80020767-C,319,0.269564257387387,522
70002837,1068,0.278827138211643,2105
80003160-C,347,0.022699821211052,492
80006206-C,290,0.124219439743769,530
80045311-C,38,0.263112525995838,172
80007862-C,337,0.118743082001616,404
80008923-C,513,0.085437316534838,1797
80042861-C,242,0.155778081885797,722
80028221-C,77,0.16778228043798402,279
80038831-C,252,0.376050333563478,546
80026958-C,814,0.11615540243255601,1990
80021018-C,1098,0.237803067249755,2412
80046037-C,45,-0.05198978836904701,134
80025499-C,218,0.225333098413398,1273
80027194-C,233,0.139635410069984,646
80008227-C,662,0.16075019256552403,1550
80024082-C,81,0.313826177578221,301
80017755-C,131,0.21400711943802397,476
80035441-C,285,0.011163650518176001,588
50005189,1961,0.20175969507936897,3501
80020240-C,953,0.218937002067966,449
80011579-C,109,0.131838550933193,363
80023896-C,344,0.16501112740722199,305
80013074-C,2138,0.17003525452017804,4729
80013492-C,533,0.03149270064295,575
80009286-C,159,0.04371751902328799,231
80017704-C,316,0.071027348361176,354
80044220-C,195,0.040763769998923,705
80016343-C,42,0.127362116226593,114
80025383-C,779,0.165943632178107,771
80014159-C,415,0.33795275601011404,571
80003209-C,343,0.106965159163642,982
80006385-C,441,-0.057893511570648995,415
80017746-C,582,0.263429582620508,769
80033622-C,7481,0.191627117606423,7021
80031690-C,199,0.15350196039513198,405
80039551-C,75,0.17967079259723898,228
80025135-C,65,0.038685966391861004,142
80011089-C,216,0.17961706013468698,310
80045585-C,108,-0.5943377992992839,228
80033582-C,125,0.256863139519495,1772
80027227-C,35,0.119085765654588,186
80007089-C,194,0.17898572403920102,900
80021103-C,298,0.244026779432135,850
50002638,473,0.152375633476076,1136
80025739-C,594,0.131292196015006,1258
80044566-C,101,0.102647654616215,977
50003381,117,0.174532176971728,474
80010624-C,159,0.189132949179329,435
30104625,766,0.136696886287468,1128
80010293-C,172,0.012196015181312,326
80002965-C,154,0.13242893958010302,210
80044180-C,47,0.05357543327502701,128
80046066-C,40,0.14877568191603,101
30102980,1016,0.067324584288697,1647
80024071-C,323,0.381033054113786,967
40004506-C,788,0.157619364183366,321
80029535-C,3413,0.23726151598318598,6085
80045326-C,162,0.39010704830876597,553
80026474-C,530,0.182037203680464,1296
80021243-C,1378,0.10080053747229699,1570
80009370-C,619,0.187423021782246,1939
80029569-C,2803,0.11019896242834501,2523
80009278-C,152,0.124028121413763,258
80028172-C,120,0.272006081671132,410
80044761-C,170,0.200994986531379,5806
80005430-C,110,0.040958487982868996,267
80046098-C,49,0.285399073964552,287
80041218-C,313,0.41853868554100393,338
80034895-C,187,0.18430700604718903,296
80008402-C,113,0.147919439582674,229
80017170-C,256,0.09574753302369501,554
80011208-C,549,0.179885894648604,1361
80016088-C,75,0.14204911648374,244
80014163-C,261,0.295830982546996,424
80010716-C,184,-0.009638856173594,844
80033111-C,352,0.254596972580496,294
80029705-C,574,0.14018386638282698,907
80042396-C,159,0.042456116837099996,1534
80010642-C,768,0.066496023935621,1375
30105177,94,0.147869229461181,284
80037738-C,355,0.229543411023044,892
80011259-C,1051,0.17849209852697398,2588
80026007-C,920,0.213982816897838,1456
80012458-C,258,-0.16765236159982003,352
80014720-C,180,0.139786309819695,1214
80034165-C,784,-0.078125691668816,447
50003309,1036,0.11891489027141901,1699
80018623-C,156,0.049222812369969005,549
80023235-C,69,0.288899310612607,97
80043192-C,11,0.214673415034119,78
80014473-C,50,0.221244811458084,315
80038335-C,123,0.09397126319869699,347
80000865-C,187,0.18824718982712696,337
80018457-C,953,0.10567601851271302,1047
80027943-C,833,0.0038164513426729996,1133
80041354-C,4212,0.19096720075217702,6170
80000839-C,355,0.22377074668299102,583
70002825,426,0.269090882933066,1042
80044725-C,42,-0.006098485270742,354
30160181,180,0.17504053849194298,237
80043615-C,7,0.0,76
80042252-C,9,0.0,206
80027807-C,399,0.18429608646189202,1315
80007582-C,36,0.055379334638782,157
80005187-C,124,0.133996268565011,255
80043867-C,102,0.262745194797182,444
80016044-C,702,0.290042819316844,947
80007164-C,186,0.20180546403766897,964
80034204-C,57,0.042217313895264,238
80029690-C,177,-0.0009185981735930001,533
80001888-C,197,0.218655895989675,350
80007030-C,3084,0.023444556267435,6553
80033270-C,66,0.09062466879134698,198
80013469-C,422,0.07712355628581301,385
80015645-C,146,0.18517448614009102,191
80026192-C,1105,0.18641838944898104,2736
80006268-C,140,0.11022585518085001,400
50002846,1592,0.20396795024851103,3262
80032293-C,806,0.20275327636468898,1006
80036159-C,58,0.340607766019338,135
80044623-C,229,0.114417711765712,1161
80005786-C,327,0.42380643817972297,743
80027845-C,563,0.13719998492955998,1850
80010227-C,179,0.194024694762416,863
80036965-C,648,0.156493480742254,1153
80012622-C,109,0.19003898697444896,215
30104767,266,0.17395144857437397,1219
80039753-C,155,-0.42381628580039704,419
80012955-C,440,0.159174200758909,616
80031079-C,171,0.150015609023762,177
80010690-C,490,0.18316033145874103,996
80038345-C,695,-0.023207487244910997,1385
80029265-C,64,0.248208085925061,225
80027637-C,583,0.070559995899091,1795
80024396-C,1159,0.050593150526889,4058
80038506-C,551,0.31261087945455396,3755
80013477-C,210,0.052747489328860996,283
80027120-C,14109,0.14811785554291698,27656
30104827,271,0.244052780730334,488
80007467-C,666,0.148738104783582,1522
80035988-C,70,0.06462837837009999,105
80044424-C,73,-0.043163634080916,267
80045137-C,182,-0.049275324796610995,204
80028680-C,774,0.106589982749442,650
80042608-C,160,-0.570420633744048,220
80042923-C,428,0.216856170625024,2536
80045063-C,57,0.013677604071062999,1691
80005136-C,154,0.18642352490197897,357
80009395-C,3315,0.17744871734963297,5192
80046289-C,34,0.035866052331091004,360
80039508-C,45,-0.000816431740913,282
80005775-C,149,0.15890184131589,313
80012520-C,241,0.083865257409689,472
80040443-C,182,0.36274810356415793,465
80016201-C,191,0.25221997107065103,840
80008783-C,167,0.07982098694181199,476
80036418-C,233,0.19117415758703601,604
80016309-C,226,-0.024886597884496004,1300
80039451-C,104,0.09857307459150201,463
50800057,656,0.10541798603904301,1089
80013853-C,35,-0.010615418756116,196
80025809-C,115,0.08877263073406501,257
80045166-C,20,-0.050014055832759,191
80010285-C,134,0.043023043442773,200
80044429-C,14,0.22745323467790599,157
80007081-C,1249,0.310159617863097,1772
80010811-C,175,0.31042398392375103,1177
80017906-C,433,0.049908999170182,1348
80039466-C,222,0.18437685781593804,695
50003080,1081,0.21748072458698298,2189
80022942-C,120,0.067213407471768,318
80046658-C,365,0.117925001621643,522
80003080-C,453,0.15676877949906304,956
80036473-C,148,0.27552948939530897,119
80045931-C,162,-0.076960228759873,869
50003093,488,0.27809894856543205,1064
80011509-C,222,0.07460462972218801,533
40800044-C,111,0.08823773309325399,283
80007509-C,236,0.09451911999571301,444
50004392,1373,0.183524402523252,1509
80038662-C,193,0.251130798306617,215
80019568-C,1698,0.26706597466094395,2818
30120293,3933,0.219954344859216,8669
80017137-C,2105,0.290178353130392,1730
80024996-C,223,0.278479276427731,677
80037398-C,53,0.148320054185161,269
80005054-C,293,0.253913763856774,169
30103759,388,0.265883820650907,1458
80040320-C,847,0.272990104967195,3036
70200006,317,0.11999412371506699,920
80010646-C,349,0.182575841475445,1177
80039266-C,28,0.343995633497582,128
80027353-C,313,0.326767336112198,830
80014484-C,256,0.25222659714532,736
80014167-C,300,0.30437587694842605,407
80006151-C,168,0.006815749493411,359
80012400-C,114,0.110313964789006,140
80043196-C,77,0.228334516560698,275
50003823,9629,0.17685044643625603,23888
80011442-C,75,0.21771172483387602,136
80022676-C,389,0.05686552597715701,656
80009870-C,663,0.191285077805436,363
70002856,891,0.262435592873323,1221
80040437-C,149,0.260687845467039,739
30103519,39573,0.139277244470168,50949
80039479-C,460,-0.12586356242900398,1207
50004604,86,0.31407171245730703,381
80041129-C,47,0.042941881795581005,177
80042980-C,44,0.015924621132264997,220
80045357-C,173,0.24676855701748698,806
80023848-C,193,0.22026332753581,771
80015286-C,73,0.15482312073987697,170
80007970-C,2176,0.13268603817721902,3276
80039023-C,80,0.27828760389825,189
50003118,127,0.249518005909031,390
80023120-C,40,0.17992094154248497,111
80028614-C,854,0.045433746622112005,2509
80040672-C,36,0.16319207041096698,90
80035388-C,226,0.065086284244065,322
80043630-C,80,0.0039003385558459996,466
80001683-C,286,0.023940522685367997,462
80027822-C,2867,0.157732433299526,6739
80011970-C,212,0.2527050935717,360
80018462-C,834,0.146872030827509,841
80019171-C,104,0.282158005311769,1317
80015023-C,254,0.144053754236375,279
80024831-C,191,0.345476736622724,361
30160123,198,0.239981129399653,254
80008964-C,221,0.139407132438793,317
80007879-C,786,0.12487559118049499,957
80042082-C,21,0.243761993175487,128
80033208-C,173,0.17664584458149699,374
80029514-C,60,0.19785225295206196,266
80012102-C,80,0.26429570732275004,161
80040061-C,68,-0.10094228650021,129
80007828-C,2900,0.09938236620332598,4043
80009351-C,937,0.142616587583636,877
80042438-C,368,0.136826383752402,2392
80013545-C,394,0.062713147527258,298
80044740-C,160,-0.04813450762523599,768
80003842-C,128,0.181274167317959,228
80040622-C,316,0.022226215695067,1038
50003332,13639,0.10536623403205099,9554
80035666-C,28,0.172019861695954,115
80036293-C,438,0.136495102974059,381
80000909-C,111,0.188943186960122,168
80037097-C,112,0.173613427342987,395
80007875-C,979,0.11301082794368099,753
80036067-C,10404,0.184330918900257,20068
80014373-C,399,0.40855636575386206,616
80045252-C,157,0.15059141001360501,794
80038082-C,1380,0.233277981562447,1595
80039591-C,503,0.242120283923513,2293
50003161,1049,0.16999893977667901,1557
80014227-C,283,0.32122727542955,1026
80014592-C,71,-0.107327341653763,130
80042944-C,149,-0.033127774536626,538
80025714-C,35,0.331194692298887,96
80044443-C,637,0.028736269161624,1431
80045150-C,143,-0.07692362257356099,127
70002840,7383,0.239228757728189,6442
80029868-C,52,0.126598660010094,193
80027311-C,401,0.095468703144233,1439
80009367-C,3494,0.18111965869031302,8226
80022882-C,277,0.20256997355593498,489
80011495-C,125,0.022048108540133,307
30103566,283,0.117178988915516,539
80011022-C,347,0.271345293406846,442
80022216-C,291,0.121337574334942,502
50005187,2694,0.186254353741624,5874
50002099,1570,0.212352740079614,1492
80028168-C,74,0.170132032050924,344
80044390-C,549,0.040396675747481,1700
80045360-C,65,0.168026574999559,700
80007813-C,341,0.061421486862905994,436
80015019-C,156,0.15139702798791,271
80033193-C,17,-0.03590094252752,215
80018455-C,705,0.129338250773841,1142
80045194-C,7,0.312506938365084,67
80041356-C,158,0.24138390749222502,422
80027389-C,380,0.18200792974095398,777
80010633-C,561,0.11274305927737,1122
80016354-C,382,0.044655264962007,772
80045670-C,43,0.10452021363538001,108
80046285-C,144,0.10281402861190302,1041
80007495-C,354,0.08907404447555901,573
80003920-C,390,0.287337987456158,679
80037254-C,1769,0.151806800838587,4302
30103553,1104,0.157240531113858,1220
80042319-C,1174,0.085654458408035,1742
80029269-C,84,0.27621418040611895,203
80014210-C,42,0.201421078141432,207
80045051-C,19,0.0,84
80042997-C,1,0.0,38
80040820-C,4,0.0,41
80044944-C,11,0.0,46
80038211-C,38,0.0,137
80043019-C,1,0.0,65
80011753-C,18,0.0,57
80042633-C,5,0.0,84
80037828-C,8,0.0,49
80043091-C,2,0.0,72
80005788-C,192,0.197389002407665,258
80040004-C,184,0.10425029715109,680
30103739,526,0.171524073755573,1589
80029092-C,45,0.195290277088851,222
80006321-C,71,0.21785025641863603,212
80007919-C,121,0.035357572018877,210
80021256-C,142,0.21297730465407,240
80036193-C,229,0.10960911917669,248
30170037,2376,0.22747637118400899,4296
80016195-C,452,0.16958998466852804,592
80035379-C,1171,0.046975341120911,2078
80023566-C,167,-0.226247078674298,427
80027313-C,1091,0.120302492219885,2409
80038842-C,257,0.398049042815759,557
80039799-C,345,-0.373654475959447,502
80010504-C,584,0.19076461145817603,1105
30103317,2043,0.227971408269105,944
30103171,714,0.22455436476989898,1016
80007877-C,589,0.14429414358470702,842
80000137-C,114,0.203383870232591,587
80027119-C,400,0.251079823483563,722
80003175-C,992,0.075790006098094,1321
70002307,2324,0.20386375605991103,3000
80021782-C,59,0.10555001731064,84
80024718-C,1148,0.09529222613380199,5530
80029894-C,60,0.31749617835049,170
80002279-C,65,0.247804333427367,216
80024610-C,4118,0.128239561971214,5462
80011654-C,50,0.204477991847673,81
80015021-C,294,0.154297545015775,530
80036291-C,293,0.22139534145838802,249
80038228-C,22,0.196534630567215,154
80026892-C,669,0.06001131151427099,996
80040766-C,46,0.091267938012152,161
50002214,109,0.169467030684219,333
80007864-C,480,0.15175005032287,424
80031936-C,100,0.110212774636103,150
80046201-C,22,0.110733423473405,117
80007838-C,3026,0.104733034642016,2002
80039235-C,401,0.33198623367054997,1567
80046103-C,132,0.090672236083852,577
80022585-C,79,0.181657132052876,468
80020180-C,683,0.31171271456029104,1556
80038851-C,113,0.39715029454916706,235
